qt_indices,rd_indices
2096,5551
4665,1458
4603,2440
708,7051
1924,5946
6327,3201
2862,3096
5699,3537
4721,7544
5903,5219
4455,2997
186,5557
7390,1702
7631,4199
6033,1284
2244,770
3345,5298
563,6251
3597,831
288,1936
5753,2274
1004,767
203,3176
2731,1935
5779,6095
2694,355
241,4897
3380,6456
5015,3336
1624,1236
329,3753
7601,5685
4365,2309
1716,4644
255,5227
4822,2243
426,5387
7201,7669
6484,7350
596,5534
1255,256
539,7240
4893,3877
3349,7300
5475,1927
1684,7062
6735,3906
778,5405
5535,523
5468,3977
522,779
7450,5587
1902,1857
4795,3325
1984,5132
2734,3945
2721,3266
640,1664
6891,7319
2634,4240
1779,660
1667,7531
5143,1220
5393,293
2703,4149
6984,2354
5449,5956
2428,1589
5437,1604
2571,4960
3475,1989
3062,7342
4026,3463
5102,5895
6964,1356
7762,5420
2222,1830
6808,3981
1012,2084
3292,5877
6625,3136
3449,716
7587,1547
710,2403
2021,7661
4534,7693
6486,7671
5894,658
1510,5305
1759,5558
6838,3146
4524,7171
444,2299
6914,4291
5517,2064
5721,949
3967,3998
7124,1399
7493,489
4976,7172
5381,1239
2675,775
3417,3348
155,3602
5878,6112
2139,269
924,6923
7128,3273
6594,7181
4022,6160
5442,783
7391,6023
4978,2559
4616,140
3319,2696
3454,6878
3719,5565
1727,6911
6361,2397
6961,142
5467,3691
6854,4782
7247,4521
4384,3111
5334,648
3651,1947
5911,4294
3035,479
1006,5589
292,898
3310,3970
3916,6017
502,870
3004,3313
7349,6435
1508,7679
1388,6725
1063,1072
6691,225
3996,3777
1917,4610
6721,2819
1161,3523
698,6673
2352,1049
1891,7054
6420,1504
2500,3390
4865,3209
461,6415
3056,5687
5890,7745
5030,5252
3389,2843
7276,7389
4232,5499
2892,2690
6649,7630
6677,6163
2532,966
2092,6566
359,4372
485,15
2454,5092
5160,2822
6145,42
5128,5964
2817,4492
2507,7543
524,1876
7656,6701
1089,2079
5891,235
635,395
3533,6755
3420,3300
7442,3236
2771,2780
3532,1336
3381,7452
3863,7564
5705,6012
6114,3493
3752,2518
2014,3633
1962,3759
6035,3507
370,1032
371,2238
4909,928
5988,2324
7284,7066
2402,2581
2522,2234
7003,6708
2621,3280
7528,5364
2322,6732
675,4181
5642,3306
2908,7186
1344,1379
1944,6358
5415,4135
732,5063
2175,3629
1681,4917
3814,2951
4477,4646
4386,147
4775,7047
929,6439
3492,7455
6375,6879
1499,1228
7629,3198
3547,1529
2563,6271
4127,4478
4389,1948
1769,3382
6197,1985
7704,4892
5003,7055
1699,4122
1711,2130
49,2745
745,4798
7231,7458
6736,1760
52,6853
6401,2411
6279,2642
849,976
6195,3729
6363,817
1693,1326
814,6845
5152,6988
718,3447
5414,2865
4725,3220
2187,1564
298,5115
2706,5546
3058,7173
7752,3979
7194,1068
5905,1422
4540,2219
5636,1455
2885,4494
5010,5264
5542,1357
4633,4082
5862,450
665,2597
6644,3359
1308,4066
1130,6449
5175,1073
2858,6998
907,118
6768,4733
4297,6798
1704,840
2476,4088
1780,3253
1259,7325
7286,7348
6637,3879
4697,6140
7323,5460
1609,5451
7329,643
6191,5574
5374,4843
3761,2727
4894,1552
6176,3875
148,4847
577,2766
740,1592
3697,3043
5261,2602
7482,685
4538,1043
2636,7034
598,1946
267,868
6574,7718
4140,5851
5863,4866
1697,2005
2872,2108
6320,7116
1785,6498
5529,1351
7508,3323
6938,5225
68,1165
1696,3961
5584,3421
7738,6538
7091,558
7022,5123
1836,6479
2775,6445
1619,6846
4143,3432
4319,2649
4346,2007
1879,5288
3250,6548
6074,2818
1793,2160
7163,1541
4565,2893
4804,1990
726,387
3545,7538
4301,32
125,820
5321,3555
4350,6387
639,2202
6593,3088
4675,4495
3034,1234
7548,1698
6880,5754
1685,2725
5552,6230
5969,5365
219,135
2558,1202
2949,2654
5199,2891
2012,3782
2533,1675
973,4988
5201,4683
2896,1993
1143,3403
7107,3264
6965,4268
5079,5700
342,5280
5774,182
6860,2987
2196,4593
2741,1279
6598,5117
481,1969
4163,1029
1942,6983
2632,3089
291,5516
434,6743
1668,1122
201,5985
5113,4729
581,244
6630,5588
3026,2718
2204,1354
1602,4460
1725,5645
4404,280
4196,6783
2658,1953
3332,2340
2174,5251
237,7229
1350,7326
6647,1901
1355,7063
5864,1773
4043,990
6764,7202
7707,3243
7440,266
4067,3608
4582,4711
29,4283
4974,2038
5435,5040
6311,3623
4470,4831
5538,4131
34,7121
1443,2290
7522,664
6458,4106
4801,268
6374,4669
5792,495
2423,759
7255,2940
2849,3135
2863,6265
969,5694
4544,1456
3009,3709
4642,365
3556,861
4052,5313
3402,4836
3057,6096
3279,3820
1828,3747
7523,4718
1491,1309
64,1444
389,4747
449,2035
1189,4924
2941,5922
341,7270
1841,1627
3041,4530
505,5625
94,7180
3926,5724
4594,6366
5556,4881
1211,2787
6863,827
5299,2572
1000,7032
7005,7310
7168,5838
443,3124
2100,7327
2490,5286
1528,3216
2431,2460
871,2954
3539,7021
7572,1636
5980,89
4873,2630
6645,1094
289,3601
1829,3287
2461,6751
3391,1125
4348,5809
212,7015
4150,4657
5818,853
5653,5142
4272,246
3634,652
6304,3643
6592,483
4547,939
3717,4119
4259,3860
6396,143
1560,2374
5448,2739
3904,5116
4758,7143
6291,3075
2272,1543
1961,498
5925,6542
4133,6109
6696,3778
3825,1753
3818,5133
3424,5883
3859,6469
506,2763
4498,818
3196,2269
2278,7388
5479,6744
2291,920
211,5430
7309,312
2163,689
1102,1831
4577,4251
1778,4195
6669,2025
7668,1551
5211,7358
6237,6568
3073,6254
3807,3871
7626,2180
7298,3830
6277,700
595,6185
5986,2687
7339,5623
5737,2779
3876,4501
885,6973
144,2271
6695,610
1766,3993
3956,3962
4302,7763
5322,2050
1387,5266
7726,7447
3388,5388
6606,6635
2254,2146
3812,1225
5835,930
684,1775
830,1001
4955,529
4136,4846
963,5046
1154,829
1019,7031
6518,7681
3570,5075
7213,302
3672,397
1980,980
160,4202
3318,1712
7483,2286
7534,2698
6080,4753
7166,4514
3560,2156
7341,5471
4631,4245
161,3716
1229,3939
7101,3769
6662,5796
1306,7595
7553,3219
6382,5781
6614,2279
5532,1470
4123,3754
3150,552
677,739
1475,5839
1840,6529
1588,933
4861,2795
4458,2459
1441,6428
3677,5527
926,4151
3064,3946
7205,4170
2904,363
1911,4491
3341,6403
6882,2966
5090,6211
5590,1708
107,5036
2150,1457
4432,6720
4659,6908
1955,1060
6066,1726
6792,7089
114,4292
4152,274
1292,38
6336,1821
6958,2907
4533,4435
7652,4986
721,4443
6957,516
4828,1794
4479,3922
7716,287
4966,2554
3725,1906
2839,6826
6970,3674
4457,7340
2165,5294
1736,3880
2935,282
2144,2270
2659,283
4726,3496
2622,5528
4546,7451
5906,2646
6223,1040
6252,6761
4900,5012
1396,5953
5824,4769
7419,1280
1445,3414
3441,6816
4142,1182
4038,3885
1579,704
2521,5740
459,5578
3328,5829
826,3202
6194,557
21,7646
5951,6827
2030,6413
3768,2661
1689,4263
3963,5813
915,2752
4172,7556
3364,5239
6920,1612
1705,30
6893,4015
2813,7151
4722,2179
7272,1071
3572,5151
1148,405
5674,5570
7142,580
5958,1714
2993,4653
5924,1637
1750,7463
7080,2599
1,6318
2019,5656
3995,3006
7453,821
4239,119
6787,985
7551,3632
377,5472
2870,2295
7188,1498
5402,1382
3781,2948
7586,3092
3612,2617
4688,7355
5947,4870
2469,2811
3862,4575
7024,5122
724,3637
2539,5258
5191,901
5597,6602
2848,5176
5579,3696
78,6805
1394,3974
5163,7123
4815,4668
206,7754
2567,4809
4557,850
2999,4237
3522,959
4614,1648
6814,1427
5135,5858
2931,3335
424,6590
5452,2568
3562,6009
3427,3174
6765,2850
6471,433
886,6514
5354,3398
7254,3327
644,1123
1679,3907
6717,2955
6799,5277
1963,1106
2218,606
583,520
2140,637
385,605
5390,5855
6741,1889
2337,1107
276,109
1472,6527
347,4719
2601,430
4852,7260
723,7541
3141,166
2566,6472
2626,3055
7701,2370
2056,6402
7657,7497
2109,781
6488,2305
7079,5200
2277,5368
6100,4099
1536,3738
3212,5050
6629,1433
4009,7115
7647,4942
2607,1288
3798,2311
7,1925
6638,452
4568,5577
1310,6334
2869,3023
5037,192
5332,6820
2359,4209
4532,998
2969,5972
993,5561
4886,5086
7164,4343
2368,5923
3297,3619
3218,5690
2800,7044
1136,262
2910,333
1776,1652
3448,5533
4380,2712
2052,3561
6076,2929
4027,5141
5293,2537
1877,4681
4808,2695
1957,369
2289,2200
2596,4358
7499,5424
1093,4701
2101,7131
7372,7071
5977,2754
4741,1052
1081,3839
7208,2853
2485,5336
6749,4341
6907,5979
819,3703
1207,4935
6010,209
2385,4186
4273,5052
7747,3615
1865,2256
5045,6657
6172,3900
6811,1518
2131,4397
6097,2313
4687,6406
4783,6946
629,3653
2916,5450
7373,4224
4590,4400
3997,6214
6676,7230
1117,1676
5401,5275
2918,2960
5470,2777
1658,6064
5485,801
1974,4416
5502,7594
5181,3365
3211,3920
597,1026
183,5739
4071,5356
11,5732
4763,803
1364,1332
5394,3960
4077,2755
295,4915
5833,6857
913,3331
2930,4880
6822,4193
2970,4806
7264,5260
4097,3129
4839,5647
2182,900
3816,6149
3642,3676
2797,6831
7609,6053
5068,1710
2681,5763
6073,6007
1439,6146
6496,1800
2557,6261
2836,6579
7547,3596
6225,1360
5816,5024
7400,5727
1583,343
6019,6229
3826,5657
1573,5832
474,6090
1119,7464
1943,887
2242,4941
2880,6002
5367,6115
7049,4928
855,375
7382,2245
5585,4724
3610,4867
7445,5935
3524,3291
7023,4555
6771,1389
2769,5145
2971,5693
7100,938
5789,1325
4157,5592
3583,6817
7157,3222
1496,3804
3215,4768
229,6343
5785,5323
139,218
1157,1642
7577,5865
1013,7169
7611,5295
3866,3257
6422,446
5082,873
702,2684
1343,1380
4810,1131
7353,5521
590,6417
906,7732
3662,1285
272,3739
1516,3468
4552,1614
3446,7261
7414,7183
7680,1206
6077,5425
497,6094
4850,735
6213,1392
3225,2293
4164,414
6266,5034
7676,1035
579,2338
5867,5852
1162,3397
6040,869
1921,3168
2135,3351
4287,5713
2378,4639
5788,4128
3835,3690
7703,6309
3896,6297
2832,5290
4147,6103
1015,504
2674,7459
4956,4018
4403,7150
7153,1276
3702,6939
1641,7228
7552,5859
669,372
4781,59
2450,2335
5631,3371
7356,3895
303,4760
1338,7262
3012,7239
3227,6687
6489,6506
3451,2677
1892,7506
771,1305
6905,150
350,4869
7185,6173
5738,6093
5811,2693
1011,4191
7638,7619
5492,5771
6371,4490
4496,4223
7367,4932
7582,1191
2480,3169
7706,7423
4574,2477
5929,3481
7302,5606
4138,6190
3239,2157
5736,238
4242,2919
178,668
3815,2953
1839,5942
6767,2723
3701,6510
6411,2883
2502,626
4617,5234
5745,7170
804,3367
6636,1688
4759,2033
6447,66
1233,1377
5624,6591
2499,6464
6833,4715
6975,2060
1951,6993
7698,4391
2794,4571
2912,4201
6613,1156
5601,2512
2528,6351
1069,2667
409,2837
3166,6979
2315,3072
4542,5755
2444,1092
5907,7690
1861,1337
4029,1933
5649,6310
213,5991
412,954
2391,1626
2580,3312
6950,5965
874,4464
6335,7097
1226,5497
9,1409
6654,6617
4984,6563
3232,326
728,1110
2608,5455
2387,3621
4569,6293
5198,6929
306,2967
7136,3851
3189,888
6182,4554
3925,807
4007,792
1339,57
7234,4148
790,632
4627,3766
4841,4959
4161,7616
7245,1512
674,3868
5171,5328
7070,72
2136,4109
649,456
6781,1091
1630,7236
5794,3955
1742,725
6395,3518
521,3765
5909,7574
3748,4680
1145,1216
6881,1796
4487,6273
3114,7503
2307,4146
4459,440
7076,4000
2103,2644
7470,7285
3450,5246
7730,4090
6750,714
3891,7467
1283,4742
532,4615
2252,413
5457,5025
5339,2873
2475,1345
6504,2584
6042,85
7634,5416
978,6220
4723,796
3464,1299
7402,6224
2042,4
3358,837
4353,600
475,7002
6971,4093
1262,7469
3409,4662
7518,6263
6977,6494
3616,2236
7114,5622
795,1910
4757,3099
5758,5343
2207,2957
5671,1476
1852,6054
6608,193
4179,6414
7517,3667
5572,4493
5787,5650
5684,7410
2193,3060
7561,809
663,3914
3535,3457
3587,1256
2722,24
3478,3018
6062,4429
7590,4440
7398,4628
5237,3923
4786,3924
4183,4392
5028,6770
999,6849
2956,3106
7117,4436
3265,3590
20,2798
2102,2861
4352,7347
1866,6453
1469,4339
1883,301
5157,7460
7257,6710
4056,1754
5177,2715
4739,7094
2958,7537
986,1415
2267,7682
12,768
5567,2595
3772,1591
1208,4580
6872,3618
1531,4732
6981,396
5802,4446
4394,6569
3063,2040
4112,5308
7073,4167
989,5711
1581,2545
4415,5798
5666,1674
7735,5741
955,2282
5000,1847
2781,3665
3395,2413
5383,5726
7214,3466
1214,2976
6665,279
5899,4285
6314,695
4108,6754
6192,603
4483,4383
1715,5520
5088,4926
1304,1743
634,2384
584,5868
1549,555
2989,1166
3699,3952
7052,1135
540,1653
2159,1600
1300,1008
2736,362
7019,2472
2353,6151
5659,5795
6443,784
6159,4451
2421,3384
234,4337
942,3109
2593,7209
6858,2979
1744,556
1700,2215
3363,162
7725,2859
7242,5960
3694,75
5226,1767
6668,5547
525,7130
202,392
7383,4243
5179,104
1198,7155
6511,1164
4589,6473
3805,2076
6618,3940
5822,2097
774,895
71,1975
1960,1058
2947,570
7689,3007
762,6244
6865,1453
4559,3878
2620,7411
5292,5518
1734,3576
3845,1833
4525,3915
171,2686
7570,6142
1988,3855
436,4376
2665,2128
1353,7364
6132,4050
977,5089
5678,5564
3713,2944
6359,2950
55,5698
615,5125
2451,1997
3037,1519
6967,3728
6785,7318
2442,4599
4184,6686
1468,3036
2143,3736
3530,4994
1848,7756
5478,3293
6431,1251
4069,4115
4635,284
3675,7301
3116,3453
4030,1118
7562,1177
2302,1771
6978,5772
5190,6278
2637,5769
1517,931
2425,894
5614,7099
4563,27
4175,1358
1827,6150
1316,3688
7369,6127
7655,4520
2250,4265
720,7639
2826,5884
3650,3735
2633,5222
7086,6848
6256,1826
4049,892
7486,406
6167,564
2046,3516
5002,7244
102,6018
7291,335
5715,4399
1651,6869
7387,7687
3223,6221
6421,1585
6459,6910
7027,4703
1629,4064
2212,6892
1223,5438
6247,6430
7719,7405
2551,3580
1799,3301
2670,2804
5797,7152
315,3933
2730,5183
6940,2390
5386,4904
5582,4137
2104,5320
5407,6113
6345,5984
1842,4794
3848,2028
545,7111
1625,1185
697,2536
5301,6307
6968,7126
6530,6599
6500,5370
4989,3490
1895,4636
5730,6884
6886,2409
4558,3858
6634,5616
2167,5888
4221,7175
5870,1660
7673,7654
810,5834
2790,6367
7195,7449
2655,1484
3093,7362
3440,4609
285,4197
722,4005
4205,1471
4661,1249
5344,4254
4601,6597
6876,6324
7058,3
7040,910
6996,2942
4888,1230
1845,751
1141,4107
730,86
3491,7524
6619,6081
5481,6003
2878,40
1683,1070
4666,5541
1749,4772
1610,1738
1983,4911
311,4433
3567,5917
815,6752
1752,4682
4767,331
6084,7709
6955,7670
7088,5311
691,4876
5426,3586
2314,5854
277,1620
5583,5228
6122,227
3276,5778
7014,6991
2468,1904
2065,4585
2588,6346
5170,3681
5434,3195
1762,3153
4173,4963
4907,6828
5830,6906
261,6873
2070,471
1959,5767
5112,6671
2560,5536
1098,772
2085,654
6875,4312
4898,591
6116,1159
6128,1787
4345,588
2556,1657
5702,3582
2401,2306
6117,1563
4640,4713
6154,4916
5703,5281
1423,844
6028,6481
4116,4444
1932,4485
1599,2720
4480,173
5892,220
6596,1369
3707,197
6193,7190
5185,1644
2923,3405
2842,631
7549,1179
4821,6082
3792,4468
3383,6587
3958,5930
7563,787
5109,6060
1349,7416
4370,560
6832,4912
5019,4025
2983,5069
4256,2325
297,2525
7406,636
4012,2565
3184,1522
2890,3016
2249,2816
568,7599
841,884
7492,3905
4357,3394
6477,423
3206,7623
138,5514
7295,2810
1340,259
7721,7507
2483,5489
5983,1843
1459,6784
972,7441
3005,7281
531,5021
7354,39
4156,3095
4497,1692
2699,5680
4944,3757
7297,582
6801,6544
4510,6642
6450,5996
1096,7434
5373,5004
3557,991
2257,3069
4596,205
2801,3630
4225,455
7160,2205
777,6584
5178,2494
1204,7475
2857,4208
174,4685
115,7085
5454,6143
5429,1881
5150,6232
2400,1748
3415,6046
2113,3299
2906,3687
7593,3032
1621,4672
4079,5504
2366,1781
6255,3494
628,6806
3386,3458
221,4276
2326,5594
7627,6313
4426,5087
6916,2611
7145,1327
4817,2396
6843,638
3599,3984
348,1808
7757,1243
671,578
3991,5683
5065,1772
709,4367
2524,945
4065,7607
3277,207
943,6600
2776,6553
3869,124
3042,3928
967,2255
5576,2106
1991,2000
6181,7010
7144,4992
7333,6495
983,633
5461,3120
968,5548
4412,2773
1860,2845
3638,3304
2614,3268
7420,3799
6966,5192
3663,2605
141,3302
2058,1994
6640,2223
6390,3234
6316,5486
4553,2980
3823,4044
3865,6440
7292,5106
116,4277
6381,4844
2336,3647
3847,3013
2973,5410
3692,1368
7617,2747
621,3595
2509,5691
2679,6737
5731,1296
5100,1709
1278,1381
4750,5819
6790,3917
3418,566
307,3800
3346,3226
3281,3217
5066,4938
899,6392
3158,971
108,6134
2824,7267
3472,5446
7122,2660
6503,2004
2561,6389
2791,7161
1764,6206
4016,3081
1788,6354
113,6204
190,7625
6589,7571
3261,5056
3670,4606
4686,3014
2145,2416
6360,4378
134,2631
6700,4054
1646,442
4816,3824
5770,3489
2013,3173
6586,6148
2685,1274
7008,2392
5932,6658
2479,2552
1082,7694
6682,3850
4332,6652
6633,1342
214,3810
2323,4216
1363,5350
5095,3531
194,1523
3084,258
5097,5550
3200,2838
984,7418
421,3186
51,6296
3241,3022
1968,6164
1367,5620
713,5131
3278,1298
4020,3117
5494,2241
4684,3559
1815,164
136,1432
3344,2334
180,5032
5962,4450
661,1956
2749,127
2615,4779
399,4939
3046,6089
35,5496
7539,7454
6680,7289
3957,4611
6153,1868
4032,5725
1401,5847
3705,2055
5885,1490
5255,3644
7127,6038
6773,4624
313,7250
4084,565
2265,3483
2652,5974
6789,3584
6775,5230
3566,4177
2011,4395
3190,2
1810,5083
6800,2936
7041,4305
5640,863
1853,5444
5836,7287
4333,3459
417,6208
260,243
4811,3656
4664,3834
7278,678
210,2426
5162,1553
608,6139
2564,4788
4751,2332
7408,5218
1802,3843
1937,4972
1312,7621
5233,2358
6485,7030
3892,2735
3654,7017
4805,254
3460,7069
3985,2574
5043,4654
7106,6818
3575,6980
699,5358
1527,5709
2505,3085
3712,328
4425,6956
6936,3609
4230,5933
1875,6067
5716,7335
4293,7468
5269,4878
3242,7224
1267,4522
5934,7053
7509,5053
3853,6791
4198,854
2115,1105
5555,1200
2733,2123
2258,6502
3969,6742
6703,4368
4613,5630
5637,6005
5061,7476
1701,3640
3573,2408
2977,4945
6615,567
3374,4901
130,6723
4707,7433
2738,5667
5524,4423
5675,1359
1435,1333
6719,4430
6105,4101
5743,1238
2342,5353
3565,7084
3488,912
2881,5603
1809,1791
1931,5406
5244,746
2190,6231
2888,7263
1987,1546
1719,5005
3259,572
6478,5506
1086,7533
602,5366
656,5641
4968,6922
2116,2467
3902,3715
67,7137
6162,6170
526,5619
448,1286
7742,6041
4387,5634
705,3110
1139,6246
834,4622
1981,4207
270,4556
1169,4347
5831,6994
2867,4922
253,788
5111,4244
4008,5993
7603,6733
145,4051
3498,1539
1538,5412
7344,5605
1939,6778
7663,3669
1268,5503
7330,7009
6643,5728
1859,5158
3100,799
6681,3829
646,6925
776,802
5961,6282
593,903
1849,1398
5138,2782
4212,6123
6460,4954
7697,2066
3015,2376
5560,6416
5874,5253
7075,7643
5207,7042
4578,3067
2395,4055
7733,6388
3678,6499
2770,1622
2152,5598
5127,6102
2555,6551
6713,2362
4858,2410
4462,6409
6995,4113
4572,5780
7148,7428
1525,2717
4303,934
530,4182
6748,2120
3770,5764
5377,4048
1890,4390
4014,5031
4222,4076
4366,6823
6202,6641
5949,3021
6982,6111
6943,6373
2639,2783
7407,6526
2248,4264
3271,5744
3148,2508
6944,6344
338,2796
7521,6228
5462,1134
1348,3423
2784,7436
2367,7560
5186,2176
4311,655
3698,4307
7020,6051
4500,4583
7110,5011
2153,7612
3554,3564
4862,6475
2360,7162
5896,3191
3857,215
7501,3897
688,6427
1045,2491
1210,2448
3368,6056
4882,3183
128,3550
1854,1885
7259,946
6685,1863
382,1806
6029,3436
1404,2724
2247,753
5072,3360
2606,758
843,2355
2010,3416
5668,4981
4171,3086
2996,4604
5174,7129
7749,1723
5651,3510
5978,6072
5563,5121
4673,2978
5327,5484
7328,5990
3854,3197
4551,463
6168,6058
1855,1464
1347,1289
98,5967
5498,3178
6628,4424
2016,4643
5742,5823
2151,987
1976,2321
2852,5750
6258,5346
2625,687
922,5271
6075,1521
5282,7078
1246,3486
2789,4434
1874,3512
6491,782
5580,4539
5216,6804
6129,7688
1065,4354
5093,692
1173,2762
2090,964
1594,2803
47,618
3476,5182
7613,4785
5611,1556
5873,2427
975,6424
4969,5315
5477,1639
2757,7462
4081,7273
5232,1447
2772,3082
5257,6357
1083,3010
3338,3938
2093,4417
2008,1763
5071,2078
5316,4023
609,4086
3500,794
2329,1537
2807,3134
2230,36
3411,5398
4033,7535
1076,667
766,2253
2172,3627
2456,1550
6025,6242
2535,909
5944,769
