qt_indices,rd_indices
440,3062
975,2946
6508,1428
6151,6696
3692,5116
3266,5800
5107,2394
6346,3840
7023,5257
7639,5572
1930,7040
2611,7673
39,2514
2600,2938
5047,2038
820,2955
6848,7292
874,1679
3028,2120
7535,5296
3965,2095
3458,4606
1933,5492
2616,3056
1006,875
3085,4609
4113,861
4286,4607
772,1605
5742,7217
1150,105
2001,6271
6268,5383
3763,5730
4450,1993
5158,1376
5915,5348
935,4207
3281,2797
6051,1332
5655,7073
6471,6585
5886,2312
5982,3609
3119,5913
3800,2453
5000,862
3303,4150
6065,7342
4749,936
2456,5873
2438,4880
3573,2019
4433,2617
7395,6375
6354,6103
4134,3642
1266,4550
146,1477
7371,6965
1101,3137
3514,3140
402,1890
7034,2812
5520,3851
4357,3577
5487,2755
3529,6944
796,723
7561,6821
6370,4743
5598,5405
7085,1416
4280,5407
3183,277
5605,2741
4820,5130
5888,3887
5562,898
7696,3009
2713,2023
1265,1924
7277,1308
3512,5631
1843,2957
3521,1805
4942,3399
3166,6047
333,7118
959,2756
4208,5126
4796,1256
5772,1164
2285,6694
4027,3583
1931,3955
2064,5019
2533,3001
3464,7071
2251,3495
3326,823
6670,6319
3242,6010
2040,822
5112,659
7647,6445
803,2800
5983,2401
7494,4392
3002,963
5260,1734
5207,1367
5438,512
3546,5603
4403,3988
3511,5420
5503,1109
180,1327
4736,5854
3083,5213
3434,1914
2757,6708
656,2302
4199,4763
3786,4138
4155,7201
4893,5101
4877,2272
6205,1234
1896,2230
1847,954
7297,3360
3753,2624
5293,1050
2005,3711
3384,4211
6311,1536
7263,2802
5921,7352
3958,1237
2043,7403
380,4081
3485,808
52,2076
3847,6646
2621,2061
2883,7362
2655,5069
667,7220
4867,5656
6225,2319
7548,2736
3985,5096
7411,3486
1417,999
847,6459
1014,6548
2000,919
5449,448
7009,5175
6029,4096
5192,4408
4049,6833
7133,6263
5955,5479
4506,1956
5625,252
2959,433
4298,1312
4843,6353
3841,147
762,5922
5504,6685
7015,6313
3627,4500
2427,2078
4182,5179
6146,3332
3775,5511
7556,3416
310,3278
2299,4889
4979,2231
1436,5944
7336,5171
4767,3344
966,2430
7036,7563
3532,5496
7305,6566
2355,4087
220,10
2985,5297
4494,6376
5435,1361
5923,6094
6792,5082
1238,5561
5986,5523
4522,2920
5004,6620
6545,6737
7142,1532
905,2660
673,1960
5029,6330
1891,7143
4304,1377
542,2526
5227,6260
4841,4237
1735,7066
7553,1285
5079,5075
49,1270
1526,7690
5988,3758
2574,3601
6891,7420
3060,4924
4784,5491
3817,686
5604,6875
6337,2925
3838,2219
3884,5326
6019,2362
3718,5594
4377,163
1653,5415
3402,1220
5908,5855
5870,6927
580,5757
6974,4083
1522,6386
6510,7359
2086,4242
4631,3873
3292,2391
7116,5138
806,7589
6922,2636
6359,1678
967,388
7367,3012
3648,5024
5169,2506
6314,5476
4367,3957
4695,2329
1713,2568
3206,302
2529,755
3472,1325
1114,6837
7658,3549
5278,4981
1687,3026
3432,4632
4590,7082
7461,7555
4505,3429
4370,2455
4794,1310
2657,4813
4876,5261
5460,2909
7225,3506
7064,2055
5203,1573
5160,2403
5753,4618
6772,7206
4972,2448
1878,1232
2155,5620
4006,2128
3220,7247
2259,6597
4630,460
5733,5342
6244,3475
6606,3092
4782,5077
7620,3169
7003,5709
6658,5266
7074,6970
805,527
1917,411
775,3853
5699,5315
7329,3371
4766,4569
4388,5947
1516,2953
3948,4754
5217,3714
6366,140
5258,2982
2976,991
1365,1443
2910,4987
1206,3559
4928,3717
4305,2572
2451,4726
3596,2715
2583,2781
1212,3890
1444,3182
5173,3312
144,6798
327,6121
6046,715
6369,4989
2486,5464
5098,7318
1645,7718
6129,6923
3952,4283
7501,6293
1296,3702
3997,6930
3618,6206
5971,3681
3280,4862
5011,2977
1023,2132
2553,6112
7726,4128
4692,1690
22,4032
260,2265
1398,4816
7070,850
7250,716
1316,5025
628,703
3861,3568
1192,1245
2409,6975
1161,20
1923,3703
3858,4540
4273,5250
6814,6776
3555,2411
4417,6677
3695,3114
3923,7240
3993,1500
6983,1353
3533,5555
7473,2712
7037,7150
315,3129
964,3815
5771,6248
5883,4130
529,4894
6194,6367
3201,3953
5375,2089
3233,3423
2255,3368
7030,297
2720,2552
5352,2805
2677,1209
1636,5470
6857,1329
2876,3189
2916,3845
5150,5634
3553,2172
910,3170
7581,4605
5,1485
2700,6064
5798,5891
2546,6562
207,4559
6331,749
6160,6850
6807,5215
27,2480
7588,4757
944,3920
2289,5433
1399,1854
5461,40
5991,2207
657,5937
1341,6721
4626,4603
3726,7253
4445,4545
6751,6635
4332,7449
6098,4272
99,412
2743,1802
1167,4779
2622,3211
6287,754
1187,638
1830,4685
3991,7327
6450,2236
949,2774
3588,3658
7528,5911
1772,5522
4053,1392
5537,871
4585,4455
1583,5836
2270,7391
7475,1032
4897,4549
4836,4980
6053,3653
254,3108
987,24
6012,3080
571,3250
4274,7625
5824,3493
3251,6892
2667,4195
3736,2960
5861,6210
7121,4821
3342,4066
2147,5683
4245,7439
1082,5291
4507,6882
6717,241
7113,5622
5950,3051
6489,461
1640,1807
1724,2404
924,2489
7390,1705
3378,807
6183,4936
5365,4373
740,1716
2903,137
3922,2934
7346,1550
7229,5830
3706,2888
2719,213
3524,7134
5265,4239
4334,7418
3699,886
4467,5046
485,1795
3713,4576
5131,5539
692,1207
5444,7763
4089,4460
7053,4838
2613,4599
7552,3943
4960,943
1463,2084
1988,2243
4951,4909
1549,894
6334,623
7260,7368
3331,3084
2109,5518
7303,1556
2429,577
5651,3405
635,1859
7419,340
6318,3752
1970,4172
766,5966
7720,4907
4732,5142
6997,1503
7440,268
7261,3560
2260,7358
836,3283
2376,2072
2321,560
2327,1751
5606,5997
1457,804
5538,289
3712,818
5240,1750
2722,1614
4277,3875
6233,6496
998,5616
1537,6071
934,7450
4244,4968
5596,4677
4446,6430
350,3528
5219,1048
1895,4082
3649,870
7431,1965
4368,1437
5145,7716
3650,181
2222,5087
5823,1469
6296,6251
1125,3987
5009,5741
1118,2824
920,1752
4048,7750
7543,3285
1284,2044
6417,6096
166,1124
1646,4568
3417,540
7532,4887
6867,5601
2431,3771
1902,3167
7012,4723
3892,5412
6671,2460
6736,3606
7032,3735
3907,7383
5637,4917
2735,6254
5251,1519
2996,5436
6335,3698
4349,5052
1132,546
2973,4402
7507,114
3619,3750
3760,931
5311,6449
7075,765
6144,3917
4312,5796
7623,4018
5545,267
7234,1666
3174,855
744,6421
7478,5718
2160,6031
5788,7665
3152,5918
6333,4570
5826,593
545,4504
405,1390
2339,1935
1658,5498
5910,2505
3184,2162
2642,475
3029,4698
3548,6310
1908,7215
5577,4911
1408,2194
2274,6413
6795,1599
4687,2892
5128,4537
4042,5569
7129,464
2877,2167
531,4718
3453,7437
3518,7156
1198,4874
2954,259
2016,1474
7445,4308
129,3267
4715,3640
3801,613
4194,1946
7670,3457
783,4492
3043,2644
7092,6949
913,7733
668,7049
136,5497
7714,2911
5680,5111
746,6791
4470,1194
7559,6535
4090,5139
3759,1218
2393,3374
6477,1689
305,2777
6282,3363
2880,3796
2052,1680
5392,1769
5164,5794
2039,5384
3381,4597
5271,4808
2496,5042
2528,2765
4429,1597
4963,7185
4636,7010
6231,5103
3999,2958
6828,2342
2135,6981
6168,6357
5239,5067
5630,3604
922,4145
2139,1440
6895,3746
2580,3502
2836,2258
2396,6056
4747,2101
1553,6878
1737,7279
6767,6517
1324,3857
1948,4751
2331,948
2294,4184
1062,5674
6255,6499
4167,4548
4746,5813
4790,5330
4817,5879
7366,2773
7571,5394
1929,4525
726,4000
7508,4004
300,7160
5565,4882
2630,2187
5485,2282
1344,1461
4432,6155
2387,1622
1898,6117
3773,687
3570,2918
28,6959
2437,1016
4684,7394
6541,3918
1223,7765
1663,75
417,4363
5930,532
4722,4895
4901,1319
1806,4335
674,782
2054,7674
3859,6324
2011,2926
3202,7467
192,1883
4709,4719
98,4259
2223,4955
5862,150
4676,3451
2867,2994
2997,5036
5040,6207
5092,3530
2263,7254
732,7748
2214,4236
575,6410
2678,4839
1906,829
6003,7502
3765,7544
6553,4866
7062,4656
7653,4758
154,4991
1708,5884
2816,7539
3096,5363
6826,307
44,7180
4005,739
258,602
1995,1546
2566,2783
7041,5152
525,4148
915,4824
1456,6148
1379,1827
5530,6732
5493,2313
2687,5305
3557,342
1096,660
1369,1366
3725,409
7205,3651
2554,294
741,5162
441,3468
5063,4140
4035,709
5031,5987
4256,4430
7706,2645
3426,986
6409,7182
2893,895
3761,5316
5483,2165
7231,2320
7013,5281
3035,6910
4801,5678
428,365
4712,4015
574,7462
2527,3688
6469,751
5770,4534
363,4984
3864,7291
2536,3341
5885,2732
3869,6447
64,2115
5294,4025
1681,451
5323,4643
4219,2483
1291,5289
6785,3161
2983,3465
4811,2763
4293,5043
5731,3311
6861,4713
1121,1028
7398,2295
6371,3359
2433,971
7323,3289
145,3756
2121,4916
2787,3783
320,2575
7179,6277
6941,6766
5312,4229
1350,280
6686,5694
246,3675
7296,6241
188,4021
6294,3974
1998,3013
4938,3930
7640,1159
6238,7660
629,5985
7183,3747
2965,1139
7191,292
4762,6710
698,3134
3507,2380
4462,7760
4946,677
3634,5228
2452,4301
214,2947
7264,135
4024,3768
6667,7685
1293,3938
6746,2134
5328,3672
6102,6113
1239,1980
5406,4644
6389,4061
639,7020
956,1380
2262,2796
7688,256
3516,4856
3022,5737
4419,848
3279,1387
6345,819
2605,2466
7184,7024
5055,3924
4472,7635
2683,3629
7272,5499
5764,666
5719,4554
6085,3757
344,6621
3517,5912
3217,6191
1586,1637
7460,1113
4347,2383
1885,379
5418,219
5220,2608
303,6278
514,3157
1107,3674
5334,1216
983,5477
71,7684
471,2211
2872,4728
5618,6593
1001,3449
5593,3130
7671,1839
5494,7095
3526,745
3940,384
4994,1305
3556,4733
424,189
4778,3969
1548,2889
6018,4482
4448,1801
684,6392
7186,6062
5881,1085
3983,4164
212,4802
4724,6588
2520,6809
5200,6982
205,2602
6820,6757
1849,7080
7351,1445
4973,7678
6097,4364
3064,777
1222,7163
30,1697
5526,203
7130,3305
2537,269
5684,1717
97,495
5218,3481
6157,5061
3110,854
6482,5186
4575,328
1555,5677
925,6317
7110,4533
7599,821
4269,4424
4640,2790
7046,421
4151,2482
1983,2878
3916,1241
4112,7702
6152,4852
3821,392
722,6512
2350,4289
2235,3390
1942,3748
3227,4558
4571,115
5934,2744
5270,7463
6087,1499
1102,6139
288,4371
814,4669
2366,4139
383,5367
3138,7051
186,4517
3175,5010
5243,2386
3030,5386
2239,588
3226,2542
1621,6351
6108,4233
361,7233
242,1719
6599,1217
161,5929
3354,5222
2897,1675
1314,7621
5967,5475
2828,3802
235,4212
1348,2866
5584,6537
194,4316
4495,407
5723,7655
4854,3178
4679,3971
1160,171
3637,1117
6769,7680
2685,795
3336,5246
5717,2046
3396,2067
6522,2595
396,4978
3863,117
3522,2881
1064,1657
2786,2890
6442,6035
3061,7333
4144,5917
2026,6145
5703,1913
3415,3854
3647,3462
2012,4080
3565,6645
1030,5338
1530,2830
490,2503
4330,3876
901,2293
4336,5298
6014,2213
2567,853
1865,3676
6067,4940
6819,5685
3968,4463
7583,2062
3963,2555
4350,2196
992,1462
3236,3878
4878,3690
3373,2928
5086,5560
6163,4324
7693,7128
5231,5563
5201,2093
3960,7426
2045,7497
4387,4551
1337,5540
621,1999
3066,1178
209,5216
3939,7245
816,6712
3365,4420
358,1043
4510,7349
6080,1910
5211,690
1225,7590
2354,4201
7616,591
6224,4787
4697,2190
863,2102
7762,5238
1767,2206
5088,3454
463,6177
1060,488
4291,6451
6966,5924
444,3897
5847,2330
4721,887
4436,5381
6060,1685
4020,6675
7162,724
6933,2904
5938,4783
5698,1712
240,2680
3031,5713
7717,4681
3867,6816
3602,5858
7722,1258
7265,3099
568,5787
867,474
7601,1812
6679,6573
2475,552
5769,844
6860,7314
1240,827
3915,6295
3586,923
4059,3222
6105,2291
995,6868
5946,1815
1072,1788
3302,7124
6905,3146
2974,6559
1598,7094
4287,5916
2472,5313
6208,7732
3686,6986
1037,4777
6609,4483
7752,1538
362,7611
1154,7236
6782,799
551,906
6089,6072
7300,2711
484,3981
3809,5454
4426,7238
5781,4807
4737,2090
5802,7038
6806,467
2803,5062
4904,2463
2597,3885
1306,5957
1904,4789
4270,6885
896,3871
4404,4797
4579,7248
2079,7448
7637,5427
7389,3414
4765,1151
6036,3256
5707,6770
6827,2964
6650,3210
370,1356
7433,2450
7255,5402
4180,536
3946,4831
1422,3040
4147,2935
2050,3327
7018,7213
6538,1342
3177,5049
4344,7577
4209,3673
391,7159
7152,6138
1211,1141
6078,2869
7506,6122
2933,34
3008,1471
4202,5833
6865,6052
5609,3082
3874,7161
6215,3249
1944,1950
2545,2637
3069,4297
3694,6017
3655,5244
3762,7122
1339,3212
6734,4464
3630,7218
2051,4231
1907,5853
200,7689
1177,1008
6227,5453
2384,1473
5408,2070
6958,5510
6428,3877
1996,530
3179,1092
3229,5786
729,6634
5579,7056
7136,1541
2278,2402
4320,5132
5689,6909
2806,2192
3452,7273
4361,7286
3469,646
3816,3741
1100,2634
5840,1927
2477,794
5073,2
2229,1826
162,5113
7610,5835
1579,6605
2565,6000
4628,7347
357,2182
6479,5172
1984,3398
6524,1738
130,5369
6829,1205
4261,4192
6863,174
4988,6853
5205,5953
2002,5178
5976,3562
2586,2522
2048,2723
4499,5972
771,3503
6774,1274
481,1766
2322,2594
1013,5148
1753,897
5121,7281
5961,5136
3188,1901
2324,7226
4639,4760
3186,2490
6971,6427
6911,5327
6116,5755
2518,1989
4421,35
697,5423
2615,2493
3306,1584
947,617
2837,2420
3886,2563
1368,5804
834,4861
7459,846
1576,442
7221,398
4423,6518
3645,118
5795,3542
6061,4435
1587,608
7289,3198
