qt_indices,rd_indices
6630,7119
7291,1173
3959,2158
4814,5014
326,1973
6283,3972
6609,1846
4388,6952
7116,5332
1753,7297
4819,4599
2856,7030
6235,4991
2989,5043
2305,3681
7358,872
2294,252
2373,882
4896,3953
808,3209
497,6976
411,2690
5988,6605
1233,1137
5678,1424
7302,6268
3587,5286
6950,731
1204,1011
4714,6271
1,5666
3694,612
5537,4465
2555,1609
7521,3512
3808,2282
7022,7739
7173,6311
827,1534
4200,2008
4756,3848
3758,6688
6062,5560
3677,6137
2701,1863
1733,4538
4613,5485
3511,542
7001,6766
5478,7305
645,1547
3813,4725
6799,5316
5089,3510
2350,4726
4344,3623
2247,3458
2410,5190
5929,2801
7601,3191
7375,2330
7211,977
7762,6237
7638,2904
7224,1368
6949,754
3554,726
4289,6456
6526,5227
5974,78
2000,7314
1339,1605
2783,6364
2089,4559
5883,254
15,2260
3793,1517
7021,4571
1150,6593
860,3888
3384,3101
5577,220
4928,895
477,5090
383,6019
314,1592
1895,4123
797,5739
4308,6676
6910,1185
6432,6152
4430,6791
2972,4853
4222,3312
1198,4562
6858,923
1076,3718
4109,913
6510,4111
6850,2365
4285,3398
6048,5802
975,5848
1624,4468
4582,7367
3894,291
1611,6228
2061,7298
5230,4508
2202,5711
5662,5321
269,2395
3158,2706
2052,7081
3214,6973
1477,5188
4055,5548
512,3308
5528,7588
672,4337
6169,5475
5443,1101
2727,2501
1008,7387
2382,6201
454,3037
4611,1312
2261,5556
4459,4978
4032,1877
1063,2547
5071,2903
6088,3272
5088,1138
7468,5614
6518,819
460,5078
2432,1896
4210,7627
1818,1066
1498,631
4636,7721
2573,7407
3947,7403
4815,3134
3114,6258
3961,2134
2816,3918
7715,146
4270,7608
6097,1541
2818,5514
6460,1986
115,539
6496,2307
4753,614
5271,5668
7563,154
7709,2933
5493,5239
2347,4610
6373,4316
3911,4966
224,1122
333,1890
2545,2028
1822,3354
7582,1183
595,2834
5496,7068
3917,1856
955,4400
2949,7016
5235,5771
1852,4680
3451,2001
3166,5557
4476,5527
292,6977
1396,791
4099,7169
2990,7738
7625,7159
4473,3222
5315,6157
2461,1184
2206,3805
6238,3970
5836,7032
2644,4553
5221,4327
7005,3072
1828,2502
4782,3502
5356,439
6184,4895
7657,360
5234,3380
2661,5066
5340,2996
6971,5536
5127,5489
6807,4811
355,5550
5384,4444
4133,6726
4887,267
2541,5790
7044,4187
3031,2200
6599,2490
4017,1362
4022,7014
3551,1977
7171,7747
1845,5305
6315,4496
2776,6574
5450,6548
2234,1898
5546,3252
5504,1777
7752,3119
67,703
4497,2974
1907,4082
2499,7046
3916,3620
1789,4177
142,7483
2046,1094
6224,3416
5015,7315
6896,6720
3946,4274
5436,1553
7725,2171
5431,2252
138,2437
3986,5458
1086,3181
407,1766
5322,7619
1571,4341
3066,3435
1123,2300
5534,3218
602,2272
2378,5698
2106,656
4173,4024
5173,5845
804,5912
5886,6814
5405,4115
3835,4717
4810,4440
5727,4615
6982,4995
124,3670
3445,7637
847,1245
1667,3576
6535,3549
4310,6937
3993,6748
2321,7553
4358,3906
942,4737
7569,5223
4248,3748
310,4605
4833,1003
823,6095
2394,5028
6958,7453
5492,2341
5922,6713
4146,7272
3517,1504
4510,4406
3388,5932
1713,1258
3302,4752
4191,5849
92,6414
1131,451
7512,3690
2424,5374
13,423
6383,4176
6805,5823
6071,3825
1260,280
1944,3658
6389,4182
3104,4957
2858,5373
471,181
6149,474
6247,5042
7163,2513
5944,409
1463,114
2104,739
4596,5420
7254,6077
3217,7301
910,2258
4806,4898
3476,3086
892,6471
3089,7325
2390,5366
6411,2892
5030,795
581,4504
6310,3516
5178,4194
768,7648
7442,767
6117,4852
4809,7205
7685,7035
3311,7034
7558,759
7151,5951
5354,5099
6146,420
6254,1993
4531,6806
3034,1613
6683,3928
2311,722
6712,4829
4227,1475
540,2581
4347,1213
7652,6203
1276,6821
7760,1636
74,3782
1432,119
4188,7195
5095,782
4517,5862
5810,5620
4521,3292
4850,1288
627,5055
4403,4026
1666,2885
7309,5211
4548,5429
820,7496
2800,2163
5692,6330
4424,3952
4824,2613
405,1210
6884,3273
244,2534
27,6375
3673,6785
3385,5983
3809,4603
7574,337
1622,117
758,3259
178,824
1590,1249
663,1274
1982,1478
4293,6647
2160,6943
2453,3073
3069,857
2074,2730
6279,6837
7084,7704
2066,1775
2827,3436
5745,1715
2881,5103
4018,1278
4339,2980
6876,7520
5812,2140
7595,6983
4356,6056
5705,3249
2749,4666
4566,3920
1445,6086
3386,4971
5390,1449
1660,1307
1959,1899
6164,183
1300,3768
4659,4736
3700,3738
2593,6905
189,1506
6123,4873
4287,7536
2769,4236
7318,6002
3415,4733
4134,6463
4915,6076
7216,1939
7571,7152
4950,7432
3472,1060
4771,82
6166,702
3610,1462
5980,2594
7693,2886
7426,6606
4185,5728
3792,3974
5388,834
5578,3696
5582,2779
3821,6725
626,3702
2153,7535
1062,2368
54,2583
715,3625
2895,5524
5791,6696
4746,4575
139,1953
1170,3144
772,680
2137,5798
6775,4667
1909,1259
6800,1453
989,4788
2894,3389
849,5656
2042,4820
3377,5256
345,6189
5451,2026
2851,5767
2565,1342
1182,5074
6163,2440
5785,4999
1638,7149
2148,379
821,1704
4916,7763
6750,874
1340,4106
605,2648
5955,3
6136,7539
2562,2312
3324,931
404,6162
2810,4751
2936,3751
4101,6658
4881,1418
1745,7231
3942,4836
1746,6891
3633,2192
3395,1951
2850,1663
1050,1555
2529,5664
3539,4423
7127,1139
32,2336
7023,3575
5253,3063
5045,6911
5950,6174
5977,6709
2678,6668
6046,2041
357,7361
1788,618
2528,1357
3215,5981
3064,3160
7180,1318
6138,7052
2071,5203
1964,1903
6320,3177
1240,7435
3664,2236
3093,887
3467,2403
2068,2358
6344,7064
6610,320
2010,424
5649,4796
6699,4071
7698,4663
2633,3146
7025,4560
3220,6168
1013,3514
5059,7012
42,5113
6250,3713
1633,4397
2733,5301
6666,5287
3990,159
929,1187
4006,6883
5282,6349
3725,5747
6694,6665
4458,7428
2859,4375
6556,514
4447,2427
3701,4765
6987,1929
7346,2315
2369,3567
3030,6187
5197,3330
7267,3397
4364,3236
295,5020
4703,7701
5399,5918
4122,7458
7213,4702
2466,7542
4064,5772
5604,3732
809,3887
249,4709
4484,5214
506,6784
6670,2342
5418,4992
192,1337
3695,455
3886,525
2507,564
256,6119
2132,4470
3956,5424
1179,6764
331,2451
3058,6817
3716,7552
7262,2426
3542,3863
840,2045
6602,5829
3612,3684
3740,1620
4420,3850
2828,5231
4264,1997
3162,6857
4780,6195
5336,293
7070,3756
1992,2931
5992,7555
499,1350
1866,5201
5355,5702
6240,6486
277,5535
7287,4120
4260,5818
3929,5426
2055,1054
6290,7327
4172,640
4866,127
5053,5967
1058,7756
7526,3369
6511,7264
4766,2309
5811,3106
7188,4632
7170,2830
613,5087
4784,2684
5817,1943
7730,4328
6366,12
1742,1201
7489,440
567,5226
5036,4087
4323,2038
1031,654
4281,309
3971,2872
1696,607
6637,4040
2640,596
1674,5081
6294,4959
2425,1293
6600,4467
1527,3055
1761,3530
6084,4089
1631,2518
854,6413
7413,5704
3644,4438
422,328
3007,285
6392,5097
306,3826
7651,6207
4942,6055
4075,3983
3965,867
3656,5027
4972,3521
3786,3777
4336,3585
7200,4532
1140,3943
574,3240
2050,3770
4138,3300
2890,4547
1134,6776
7534,3599
2352,3088
7340,3857
2520,6066
4394,5687
3896,3495
7019,7368
4724,163
5412,6369
4699,5050
6885,7061
5716,2699
4982,2331
1089,7215
3277,7398
7198,2665
43,7094
6033,6405
5472,7378
1723,250
2420,832
4279,6927
5134,1338
673,191
29,438
4964,4443
6324,1305
3491,6886
2671,6984
7452,4016
6327,1948
1369,1390
524,7369
4653,6826
1461,7706
2862,4618
2739,1386
4860,7404
2151,1968
1147,6338
2975,6625
5216,470
728,5063
2051,6575
489,6346
1792,3301
395,1273
1106,650
1815,4226
3372,4175
1685,7320
4975,1202
5993,2723
3668,6484
5047,6154
2717,3243
6714,5872
3940,594
5136,3095
3092,749
2005,4305
2535,3904
2553,1093
4360,195
2339,4108
2152,5367
5562,1218
4557,7737
6218,5884
871,3192
4343,6360
5402,2747
2847,6970
1797,1881
3022,4404
7531,7485
6490,4387
6811,1329
2483,1404
6968,3583
3594,3711
7613,3169
1771,7717
1484,1814
5266,375
5558,6642
3287,5720
4658,5891
1059,995
1923,1081
6416,2877
5439,2016
7567,5175
7214,3538
638,7015
7606,1705
869,2695
7710,5593
3801,6685
4669,5827
993,6881
7058,2686
4849,2666
2861,3698
4472,1551
7681,1130
553,7355
2175,3752
1823,1530
2631,4911
1975,6277
5430,6158
6849,7590
3087,6128
3838,5934
7513,7498
3399,2544
5881,1691
4184,7635
3341,6578
7655,2108
2032,1481
3804,6969
4662,519
6847,307
5583,72
2870,7156
5290,5879
3913,6458
2848,363
597,6281
4276,4592
303,1113
5243,7059
426,182
6662,7168
1800,5907
5198,6319
1211,5323
7732,1040
5661,2763
1001,4419
5142,4805
2059,5101
1413,1069
4297,4469
3955,724
7066,5890
1431,3113
85,3060
4263,3893
4050,5750
5448,9
7656,3155
6047,2889
5031,4054
6037,3140
1379,4049
6493,4543
665,1963
5016,966
4944,1026
5017,2844
6415,7680
1795,4413
3044,7232
3628,3547
212,3557
4878,4798
5949,5592
3799,288
664,3968
7282,7640
6870,6755
1805,4286
275,99
3469,4719
5895,7242
2880,7416
5760,2627
20,2867
4551,7570
6001,5044
528,3198
2625,4777
6134,2430
5651,4149
6350,3945
4675,1161
4014,5002
6459,2130
441,4320
2324,6312
2525,6082
3643,1497
7289,2363
4079,2935
3433,6139
5835,2792
765,5115
2712,1458
5096,2909
2354,4386
3840,1496
2277,5999
6524,428
1843,7365
5874,4500
4698,6193
4773,2888
5034,111
3327,6438
1308,1364
5991,2552
6000,3096
5289,1036
89,2942
5919,2444
1836,3977
4630,5834
2359,2267
4211,5616
1693,4383
3328,6892
5348,7221
723,30
6309,7446
5035,4598
4456,4973
3184,3829
2281,5145
7547,1974
6893,4879
2527,175
3727,1257
6974,2039
3550,2842
5608,7617
5442,1738
3285,5645
3862,2419
4945,4181
495,1250
2408,2737
1505,1549
2646,1239
6159,6999
122,300
1635,6442
5353,4080
3898,2504
1809,5077
5899,3251
232,3130
6480,4174
4223,7502
5427,4499
1136,884
7220,4243
2708,1363
130,6795
6208,4474
1594,97
7095,4498
343,1990
1801,7517
4278,2145
6118,1995
6701,946
4678,3083
1110,5975
5068,6995
7572,1133
1901,5699
7716,3283
3432,7319
3672,6479
1471,6230
4981,7225
6888,1689
5971,2396
1681,557
1708,2103
3138,1816
4434,2981
1930,75
3859,5619
3253,3683
4514,3873
2742,7722
6265,532
5179,4380
1332,2093
949,2023
7110,3566
5102,6245
2053,958
7229,7690
1252,7391
2414,6447
801,1229
4069,5551
4789,2539
6944,276
3270,4764
1727,1135
3855,6619
4408,4377
2533,5464
7433,3437
1290,126
5437,700
1965,5832
7665,714
6867,7125
3803,7147
1347,4137
4781,3414
1468,5563
4315,3115
6993,6640
3122,6925
6865,1186
6335,6171
3474,2926
578,4045
3208,2524
6145,2090
649,803
7476,753
3490,1466
4876,2705
3421,2004
2198,7449
1494,3281
5249,2893
7069,6278
4643,6734
2211,1857
4052,2985
6233,6790
4998,7459
5956,105
4495,1052
4614,116
6453,2058
4086,315
6190,5499
4894,419
1071,143
7286,430
2906,1810
3382,2808
3478,1833
2017,2259
3872,2302
1751,4637
160,5685
6153,1162
6116,63
4093,4722
3839,1902
6028,4739
4368,129
2,3334
5601,3440
1572,7392
4984,3256
6343,3769
3271,3905
1985,4399
4965,3823
4807,2724
667,2009
7114,4346
213,6687
5590,402
4070,4797
6869,1124
851,3885
1999,2883
5408,488
2719,7541
2617,5923
5878,1937
6261,4303
5928,6185
2334,5719
7448,5094
6420,6895
